     -2.63,    -10.30,     -4.42,     25.32,     -2.45,     -6.32,     13.78,     -3.05,      1.54,      7.06,    -16.12,     12.68,      7.57,      7.04,    -13.65,     15.27,    -11.36,      8.94,     -8.53,      5.85,     -9.17,     14.92,    -17.23,     19.02,     10.22,      0.82,      7.31,     -2.14,      3.06,     12.08,     -2.85,     -5.50,     23.71,     -8.57,      5.95,      2.49,      1.46,      1.57,      5.36,      2.67,      9.14,    -15.53,      6.09,     -6.05,     13.17,    -14.67,      7.58,      6.96,     25.35,    -19.56,     -7.96,    -40.54,    241.50,    -28.20,     53.89,    243.15,      8.67,   -263.23,     84.60,     -4.43,      0.00
    -26.45,     58.93,    -39.73,     11.76,     16.77,    -18.17,     -0.47,     -0.10,     18.91,      2.96,    -25.36,     17.10,     -3.43,     23.91,    -26.42,     26.89,    -23.53,      1.23,      0.90,     18.49,    -27.59,     44.61,    -30.19,     11.70,      1.33,      2.37,     14.16,      6.99,     -2.68,     -6.92,     18.62,    -23.19,     15.83,      2.08,      2.05,      3.52,      1.51,      7.10,      8.09,     -2.93,     -2.97,      5.05,     -1.93,    -11.07,     11.99,    -29.98,     58.89,    -32.93,    -21.77,     49.38,     79.69,   -153.93,    518.03,    358.42,    -49.07,    154.24,   -230.68,    136.90,   -443.34,    153.86,      0.00
      2.66,      0.63,    -26.67,     20.86,     -0.56,      9.77,     -7.39,     14.53,     -5.36,     12.30,    -14.41,      9.66,     -0.30,     10.51,      8.98,     -9.85,    -18.31,     26.20,     -9.52,     -2.78,     20.95,    -14.90,     13.77,      5.45,     16.58,    -11.30,     27.47,    -48.94,     42.39,    -13.51,      4.34,      1.09,     -7.19,      8.33,     -6.13,     13.01,     14.96,    -11.11,      7.10,     -7.73,      6.32,    -18.09,     26.83,    -20.50,     22.15,    -48.08,     82.54,    -32.88,    -55.05,    186.30,     54.40,     56.81,    145.25,    -10.25,    107.43,   -219.38,    133.04,    -67.09,     76.24,    -43.54,      0.00
     16.83,    -46.82,     13.29,     -6.55,     25.06,     20.65,     19.33,     -0.43,    -18.65,     29.49,    -21.75,     14.92,     28.31,     -1.88,    -41.29,     56.64,      3.03,    -33.88,      7.14,     -3.29,     14.82,    -28.34,     39.03,     -8.26,     -9.50,     36.82,    -20.44,     20.69,     -5.83,     -7.09,     13.07,     -7.78,     17.68,    -28.90,     25.84,      4.18,     22.20,    -45.00,     14.70,     25.46,     -8.05,     10.73,    -29.61,     52.09,    -54.73,     72.17,    -74.30,     37.31,    -11.00,     -2.53,    117.28,   -108.09,     -3.44,    205.50,   -114.35,    255.90,    327.76,   -381.44,    463.94,    -71.26,      0.00
    -47.84,     28.95,     60.53,    -36.15,     25.38,    -29.70,     26.67,    -11.69,    -12.40,     39.94,    -31.58,     18.47,     11.79,     16.38,    -38.35,     18.23,     13.37,    -23.25,     16.95,     -8.53,     21.50,    -22.21,     14.39,      1.76,      1.81,      0.02,     31.87,    -24.01,      7.08,      9.55,    -20.55,     11.73,     11.91,     -4.26,      2.19,      6.97,     15.87,    -23.95,     26.49,     -0.20,     -5.67,     14.20,    -11.54,     26.00,    -22.41,     -6.11,     35.69,    -33.52,     16.32,      6.84,   -103.37,      8.58,    -83.94,    209.28,    184.88,   -249.22,     92.20,    325.32,    124.70,      1.31,      0.00
    -24.58,     31.13,    -20.55,      5.48,     23.47,     18.86,     33.60,      5.31,     15.17,    -38.11,     15.05,     11.09,      9.32,     -5.92,     -3.23,    -10.18,     36.52,     -5.24,    -43.88,     76.56,    -43.02,     10.37,    -46.99,     58.29,     32.10,     -6.36,    -21.21,     15.75,     16.74,    -16.15,     -3.14,     29.50,    -50.38,     62.52,    -33.46,     20.56,     21.62,    -14.82,      5.14,      9.42,    -26.06,     47.60,    -62.93,     53.36,    -41.83,     23.03,     17.51,     -5.84,     36.87,    -70.05,    136.83,   -317.57,    439.20,   -237.83,    457.69,   -226.03,    400.68,   -521.88,    641.92,   -242.36,      0.00
    109.20,    -80.35,      9.35,     10.32,      1.37,      3.54,     36.17,      8.56,    -37.61,     50.39,    -30.10,     13.83,     33.00,    -54.07,     38.60,      7.15,    -19.69,     17.78,    -33.30,     48.78,    -51.54,     35.92,     -3.90,      1.13,      7.20,    -20.41,     44.95,    -13.12,    -10.99,     21.04,      7.85,    -25.24,     10.32,     26.85,    -12.04,      9.33,    -15.51,     54.62,    -78.93,     71.07,    -24.22,     18.42,      2.38,     -2.13,    -10.25,      7.33,     57.33,    -68.57,   -117.92,    355.55,    231.81,    192.18,     -6.34,     29.98,     50.38,   -138.18,    316.66,   -404.89,     61.98,     41.71,      0.00
    -63.88,    124.35,    -83.87,      9.06,     54.14,    -13.87,     11.26,    -25.03,     19.32,      2.26,    -14.32,     13.85,      4.46,     33.71,    -46.90,     44.72,    -19.44,      1.44,     14.20,    -21.22,     22.63,    -20.56,     13.84,      9.49,     15.82,     -8.26,      7.26,      6.77,    -11.67,      1.43,     -1.57,     -3.88,     22.48,      6.65,    -26.79,     24.32,     -7.23,     41.58,    -23.51,     -3.19,      0.12,     39.17,    -24.53,     24.02,    -31.62,      7.69,    -20.93,     27.22,     -4.24,     34.59,    107.39,    249.87,     18.22,     23.12,     82.62,   -147.14,     61.82,   -254.63,    173.02,     92.54,      0.00
     82.59,    -59.72,     11.16,      2.13,     -2.48,      7.88,     15.59,     14.44,    -26.38,     14.21,      5.20,     -1.97,      9.00,      0.35,    -37.86,     41.21,     -0.45,     12.24,    -29.70,     13.83,      0.55,      1.76,     -6.05,     16.43,      4.23,     17.47,     -5.67,     19.07,    -14.97,      0.15,     23.77,    -17.55,     14.00,      4.98,     -1.83,      8.30,      3.38,     13.12,     -0.89,    -10.53,      4.43,     -5.21,     12.01,     10.18,    -20.52,      9.05,      5.61,      1.46,     -0.47,     78.43,    -99.81,    147.26,   -188.58,    -92.61,    -14.98,   -136.47,    327.67,    271.11,   -167.75,    405.15,      0.00
    -64.50,    -90.22,    -15.79,     64.44,     58.13,    -13.75,     30.65,     34.74,     -1.05,     20.80,    -19.54,     22.82,     24.55,      8.40,    -28.04,     23.61,      3.46,     -5.02,     -3.83,     -8.29,     28.48,    -21.37,     21.29,     -0.94,      0.27,     18.57,    -18.49,     40.67,    -41.27,      9.15,     25.37,    -36.51,     20.11,     18.72,    -26.90,     13.91,     -6.83,      1.87,      8.40,    -10.27,     37.64,    -33.46,     17.13,      2.10,     -0.15,      2.23,    -29.92,     24.11,      4.92,      9.62,     48.39,     -3.71,    -54.58,     26.50,    137.49,   -449.74,    660.14,    -85.54,    128.20,     71.78,      0.00
     79.83,    -85.89,     15.90,     43.95,    -20.06,     63.20,     56.07,    -46.61,     37.76,     11.21,    -34.75,     16.46,     24.28,    -27.05,     15.15,    -12.54,      4.27,     10.13,     -8.49,     -0.43,     30.13,    -37.97,     31.84,      0.55,     25.05,    -31.53,     27.17,     -5.51,    -11.17,     11.71,      8.07,     -1.80,     -1.69,     30.89,    -21.94,     11.63,     -5.64,     17.61,     -0.48,      4.80,     12.59,     -8.06,    -12.61,     36.86,    -37.47,     27.25,     -7.71,     -9.62,     25.17,     14.66,   -106.87,    220.50,     81.74,     33.14,    -86.31,     53.92,     31.25,    126.45,   -160.35,     93.59,      0.00
    152.21,    -82.76,    101.28,    -60.83,      5.78,    -11.93,     22.83,    -24.20,     42.90,    -21.83,    -16.03,     29.39,     38.25,    -43.88,     23.13,     -6.62,     -5.96,     21.53,     -7.23,      3.35,      8.87,    -21.74,     13.17,      1.63,      6.38,     -0.16,      6.76,    -12.97,     13.47,      2.50,      0.24,     15.98,    -13.09,     12.62,    -10.02,     15.86,     -6.95,     23.43,     11.29,    -11.23,     13.78,     10.83,     -5.36,     51.13,    -63.13,     -1.19,     18.06,     13.97,     24.23,     44.89,    -44.95,    -30.33,    405.86,   -114.93,   -136.95,   -230.84,   -180.31,    397.66,    107.66,    155.15,      0.00
    -80.57,     72.38,     25.81,    -43.00,     36.02,    -56.15,     67.61,     69.49,    -94.08,     69.80,    -37.31,     17.24,     42.94,    -44.81,     27.29,      2.69,    -17.25,     11.55,     14.62,    -39.35,     40.04,    -31.50,     22.95,     -4.33,     -2.37,     35.19,    -48.74,     34.69,     -3.23,      2.02,     -3.73,      0.69,     12.75,     -0.10,    -16.54,     21.00,      6.77,     -0.59,     16.24,      2.98,      8.37,     -6.37,     25.85,    -27.46,    -14.52,     -1.16,     61.43,      5.54,     98.52,    229.24,     27.77,   -149.38,    137.05,    -93.78,    248.14,    211.44,   -351.21,      0.56,   -233.00,    529.51,      0.00
     23.38,     -9.53,      4.26,      1.16,    -23.73,     36.27,     25.94,    -30.63,     18.85,     -9.49,      5.07,     -2.94,      5.45,     -4.66,     -3.39,      8.35,     -5.78,      5.47,     -0.06,      1.03,      2.99,      3.45,    -12.35,     14.65,     12.20,    -14.79,     17.92,      0.21,      3.60,      4.26,      5.73,     -6.27,     14.79,      0.43,     -1.16,      7.62,      9.21,      5.45,     -8.56,      0.11,    -13.90,      4.60,      3.18,     22.29,    -23.62,     21.32,    -29.00,     52.09,     64.25,    -13.26,    -86.32,     89.84,    -98.44,    133.75,     30.13,    -13.33,     -5.70,   -114.19,     99.42,     93.92,      0.00
     -3.13,     89.72,     -3.46,    -40.76,     13.89,     -1.77,     38.07,    -28.69,      7.02,     13.10,    -18.82,      6.88,      7.30,    -17.63,     27.63,    -19.90,      1.97,      2.06,      0.56,     14.40,     -9.90,     -2.71,     -2.78,     12.30,     20.93,     -4.96,     -3.94,      1.72,     -7.87,     17.67,      4.52,     -3.10,      2.70,      8.91,      1.17,      6.85,     18.73,    -18.44,     15.98,     -9.37,     -8.33,     36.93,    -44.61,     44.23,    -27.39,    -11.25,     43.68,     -4.93,     23.39,    -36.38,    107.34,   -137.59,     26.26,     -1.19,    -43.32,     20.76,    135.90,    299.12,    145.74,   -257.98,      0.00
     77.76,    -60.61,     44.36,    -22.89,      6.88,    -18.42,     32.44,    -12.27,     -7.17,     20.39,    -16.62,      9.24,     14.50,    -11.47,      1.79,      5.98,    -13.98,     10.79,     -3.23,      6.86,      1.13,     -5.87,     -1.23,     17.26,     15.41,      1.84,      6.85,     -1.36,      0.99,      5.39,      8.65,     -8.64,     14.30,     11.70,      5.02,     -2.70,     -1.68,      9.04,    -20.86,     20.16,     -7.43,     13.10,      0.54,     12.56,      2.77,     -4.87,     13.55,    -31.09,     25.26,     21.68,    -79.49,     97.72,     70.36,     82.23,    -30.69,    -74.27,    -58.38,    -71.61,     92.23,    116.93,      0.00
     -4.04,    -31.26,      2.60,     65.49,    -22.53,     32.84,     30.60,     -5.47,     -8.29,     25.58,    -36.58,     17.58,     11.30,    -11.11,     11.36,     -8.65,     -3.27,     12.74,      6.85,     -6.46,     17.43,    -26.20,     18.47,      6.98,     10.75,      8.38,     -6.77,      5.41,     -2.59,     14.97,     -9.64,      4.38,    -18.09,     17.12,      4.72,     -2.25,     -1.72,     -7.86,     21.32,    -26.04,     34.98,    -14.33,     11.24,     -8.39,     32.12,    -51.17,     29.33,    -11.85,     22.23,    -44.28,     -3.06,     32.53,    -97.77,    119.05,    297.10,    113.57,    -99.68,   -103.39,   -280.72,    370.63,      0.00
     -3.86,     25.88,    -14.99,      0.09,     23.56,    -30.15,     25.07,     -2.27,     12.05,     -7.20,    -21.05,     32.68,     28.14,     -3.51,    -16.76,     57.85,    -40.60,     21.64,    -23.28,      1.98,      1.06,      8.49,    -13.01,     27.79,     22.38,     -2.33,      1.72,    -18.92,     22.22,     13.60,    -24.13,     30.28,    -20.87,      8.72,      0.93,      4.33,      6.48,    -13.06,     19.18,    -18.63,     17.44,    -15.90,      4.27,     28.84,    -35.95,     16.34,     36.84,    -28.18,    -22.78,    137.18,    100.74,    -47.49,    148.34,   -145.36,     28.62,    295.89,    199.77,   -129.87,    -49.25,   -103.07,      0.00
    -52.43,     55.99,    -39.88,     12.76,     13.20,    -18.33,      5.63,    -16.32,     11.32,     -3.96,     15.82,      8.44,     14.59,     -3.48,    -36.63,     24.08,     12.79,     -4.93,    -10.72,     17.27,      3.45,      6.77,    -23.29,     25.49,      7.41,     18.82,     -8.90,      0.44,     -9.32,      9.16,     14.68,     -9.56,     -9.22,     18.65,    -16.48,     16.97,     19.43,    -18.91,     13.99,     -2.86,     -8.53,     14.55,    -20.64,     14.51,    -28.73,     35.05,    -11.26,     20.35,     28.08,     93.76,     -9.62,    -44.14,    196.76,   -141.74,    121.56,   -137.08,    402.78,   -379.02,    214.05,     47.77,      0.00
     -7.54,     27.81,    -66.12,     97.97,    -57.64,      0.44,     37.29,     -6.46,     -2.43,     26.49,    -41.36,     36.74,     32.14,    -11.77,     -4.45,     -5.15,     14.59,     12.34,    -14.81,    -40.23,     52.06,     -4.06,     -6.99,      5.54,     -2.06,     35.57,    -47.45,     35.35,     10.18,    -14.19,      2.22,      1.41,     -7.58,     -4.79,     16.37,     -3.87,     -6.44,     13.52,     -3.29,    -14.66,     17.94,     -7.81,      3.41,     28.04,    -29.19,     23.20,    -47.09,     43.15,    -14.36,     27.59,     37.44,   -114.14,     54.90,    114.48,    334.31,    230.01,     70.23,    -23.33,   -339.86,    287.24,      0.00
     35.54,    -29.02,     -7.41,     43.90,    -21.70,     -8.62,     35.10,     -9.89,     11.12,    -36.47,     30.55,      2.19,     25.26,    -24.51,     -4.36,     45.62,    -32.22,     -0.26,      6.61,     14.17,     -1.72,    -22.68,     14.14,     16.96,      5.73,     16.18,    -10.65,     16.47,     -6.19,      4.13,     24.79,    -39.39,     35.40,    -17.66,     -8.04,     21.93,     38.49,    -63.49,     58.70,    -55.54,     37.66,    -11.16,     18.61,    -14.48,     -3.22,     18.03,    -34.66,     27.03,    -23.25,    148.37,    -96.86,    129.67,    156.26,      9.95,    125.93,    177.36,     24.55,   -297.92,    178.38,   -147.73,      0.00
    -11.62,     -6.84,     12.66,    -20.92,     33.02,     12.73,     -3.17,     -6.70,    -19.12,     11.08,     26.10,    -14.34,     23.43,    -26.86,     -8.91,     23.62,    -10.40,     19.31,      3.16,    -19.52,     30.78,    -27.09,     -8.95,     29.75,     11.18,     10.19,    -14.76,     23.75,     -6.88,     -4.04,      7.18,    -12.10,     25.06,    -19.00,     10.11,      4.66,      3.49,     -7.05,      3.02,      6.62,     -3.09,      2.03,     -5.75,     10.42,    -16.02,     25.26,    -26.57,     20.51,    -15.12,    102.11,   -196.65,    341.36,    -43.50,    177.82,     95.71,     22.96,     69.51,   -213.94,     59.39,     57.55,      0.00
     26.83,     15.05,    -29.55,      5.41,      3.64,     -8.19,     38.73,    -14.97,     17.63,    -25.80,     15.73,     -2.78,      9.33,     -4.41,      2.24,     16.07,    -21.35,     17.89,    -27.29,     47.38,    -24.61,     19.70,    -42.26,     40.55,     21.35,      6.52,    -26.71,     44.70,    -41.36,     25.93,     12.94,    -25.15,     -3.69,     43.52,    -40.69,     22.45,      1.37,     -7.39,     19.89,      0.35,     12.68,    -16.06,     15.48,     -9.23,    -22.11,     39.46,    -45.57,     32.76,    -49.14,    182.78,     89.28,     11.50,   -174.89,    465.30,    279.25,    -16.90,    120.15,    -17.19,   -510.45,    266.15,      0.00
     71.73,     55.37,   -113.32,     84.53,    -28.56,    -22.80,     52.29,      5.22,     -9.22,     26.37,    -55.21,     38.64,      8.59,     13.78,    -30.39,     46.71,    -69.06,     51.82,     -4.81,     -4.23,      9.17,     -7.05,      9.39,      7.87,     19.11,      7.71,    -36.14,     33.06,     -3.62,    -15.84,     23.52,     -4.85,      9.89,    -11.87,      6.02,      7.77,    -17.42,     27.15,     -8.56,     15.00,      4.64,    -28.12,     37.64,     18.35,    -36.35,     -4.75,     64.42,    -47.24,    -37.96,    397.56,    -66.15,     36.19,    274.16,     74.82,   -159.56,   -127.86,     95.78,     10.88,   -206.24,    413.37,      0.00
      2.79,    -10.64,     19.99,     62.12,    -41.19,    -37.05,     59.25,    -34.27,     62.94,    -49.26,     -2.22,     22.43,     21.98,    -24.59,     29.86,    -27.64,     -1.38,     17.31,     13.28,    -25.69,     63.01,    -73.64,     30.93,     11.32,      8.24,    -10.20,      3.78,     14.82,     -4.62,      1.79,     -2.02,      8.58,     13.65,    -18.79,      0.12,     12.83,     16.20,    -11.04,      7.11,     -0.45,    -15.02,     24.38,    -19.69,     14.57,    -23.61,     14.03,     -6.54,     29.16,     65.71,   -160.89,    -74.77,     79.42,   -164.02,    130.83,    237.46,    -73.33,    657.97,    263.36,   -513.58,    212.88,      0.00
     40.73,   -105.69,     72.50,      3.66,    -18.59,     36.88,     -1.24,     31.06,    -13.84,    -15.94,     30.88,    -12.96,      8.34,     -9.81,     11.66,    -14.89,     39.91,    -42.37,      4.34,     13.71,     23.99,    -67.00,     68.25,     -9.20,      5.43,      5.68,     -7.00,     20.89,     -8.39,      3.90,     -0.93,      7.58,    -31.01,     42.72,    -27.14,     15.35,     10.84,    -15.12,     21.02,    -14.17,      7.54,     -8.43,      4.92,      0.65,      4.59,    -18.16,     37.06,    -21.93,    -44.85,      9.21,     68.90,    433.68,    -80.85,   -310.13,    -60.30,    168.21,    -16.38,    395.33,      7.43,     46.62,      0.00
     -8.30,    -38.30,     72.75,    -41.45,     26.51,    -10.90,     28.41,     16.35,    -38.87,     16.37,     22.84,    -18.37,      8.78,    -17.15,     22.26,     -7.55,     -7.32,      1.96,     -0.57,      8.94,    -15.64,     19.18,     -3.77,     10.93,     12.75,      5.29,      0.13,      1.27,      1.24,     11.28,     -7.41,     -2.29,     12.30,      4.79,     10.34,     -1.29,     10.68,    -13.54,      6.82,     -2.72,     20.53,    -25.43,     31.00,     -0.49,     -2.11,    -10.38,      8.03,     -3.02,     -6.03,     37.43,    -13.28,     29.84,    231.79,    106.74,   -116.56,     -4.86,    674.40,   -142.12,   -341.90,    488.26,      0.00
     81.84,    -46.73,     -5.71,     10.81,     -2.18,     32.42,     -7.68,     17.24,    -17.07,    -13.96,     37.55,    -21.41,     16.22,    -11.10,     -1.80,     16.91,     -7.39,      7.17,    -17.48,     -2.66,     19.29,    -23.21,     25.21,      7.19,     15.26,     -2.95,     13.97,    -11.28,     15.05,      2.25,      1.88,     -2.52,     -1.59,     11.71,      7.21,      0.85,      6.56,     -4.90,     -4.19,     10.08,     -0.10,    -11.91,     25.83,      4.84,    -20.70,      9.96,      2.25,      3.42,    -23.75,     26.00,      4.62,     -4.91,    -71.30,     14.78,    -62.18,    -57.13,    399.61,    294.74,   -156.39,    101.51,      0.00
     41.78,    -52.71,     16.64,     10.61,    -19.06,     39.87,    -23.81,     -3.46,     13.45,    -29.33,     38.10,    -17.26,      0.10,     13.10,    -12.07,     14.91,     -6.25,      3.19,     -8.27,      7.67,     -8.07,      6.05,     -8.32,     16.80,      4.62,     11.43,     -3.83,     14.34,     -4.79,      3.02,      8.33,     -5.17,     -2.96,     14.42,     -0.52,      2.91,      5.40,     -9.71,      7.01,     -5.85,      6.11,     -7.49,     17.08,     18.97,    -28.53,     18.86,    -19.40,     14.15,     16.50,    -43.91,     63.50,     -3.33,    284.15,   -117.27,      3.44,   -270.30,    420.76,    -26.02,   -175.70,    305.45,      0.00
    -28.54,     16.94,    -26.83,     23.09,      4.39,      5.48,     20.46,     -1.08,     -2.24,    -23.14,     39.60,    -16.23,     -0.28,     -7.82,     24.77,     -3.21,    -13.70,     12.27,    -11.87,     11.25,     -6.79,     -3.46,      8.31,      9.49,      8.04,     17.32,    -11.55,     17.70,     -3.49,     -4.60,     18.80,    -21.52,     -5.58,     33.23,     -6.57,      6.17,      0.16,      8.50,      0.15,     -5.93,      5.58,     -9.68,     42.85,     -2.98,     -2.07,    -44.20,     52.04,    -15.01,     -3.49,      3.89,    232.79,   -101.27,    114.69,     33.55,   -115.61,    136.19,    234.82,   -157.69,   -168.86,    382.71,      0.00
    -29.55,    -25.75,     55.68,      9.16,    -23.12,     26.54,    -18.19,      9.86,     -7.56,     31.22,    -19.72,      3.79,     19.55,    -20.87,     35.32,      4.44,    -33.58,     18.57,     -3.41,      0.41,      1.53,     -9.76,      5.55,     17.16,     13.65,      0.56,      0.05,      3.52,      2.16,      5.23,     12.07,     -6.21,      5.82,     10.75,    -12.32,     11.85,     13.21,    -17.93,     23.17,    -23.89,     13.33,    -12.28,     24.59,     13.33,    -27.72,      4.26,     -0.49,     14.75,    -57.13,    172.66,     89.01,     15.93,    226.22,   -192.93,   -116.45,      9.61,    -65.79,   -227.73,    727.02,    -97.16,      0.00
     -0.45,     36.45,    -25.20,     -3.39,      4.61,      0.31,     17.99,    -20.32,      8.98,      3.61,    -12.12,     14.19,     -7.92,     32.22,    -26.33,      9.16,     10.26,     -8.38,     -2.81,     -4.97,     12.37,     -1.96,     -5.31,     12.61,     13.71,     -3.61,      9.75,     -2.28,     -6.08,     20.30,      5.03,    -10.54,     14.71,     -8.17,     13.64,     -0.04,      9.48,     -2.10,      6.44,    -16.11,     19.65,    -17.06,     18.07,     -8.15,     10.79,    -16.71,     19.93,    -16.81,     -9.84,     61.00,    -83.37,     44.79,     -2.57,    189.24,    140.89,    -55.83,    207.26,   -112.75,     15.91,    -25.63,      0.00
